country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
"Korea, Rep.",KOR,KR,1993,0.69117205452,,392666101884.959,11030.7119484601,,High income
"Korea, Rep.",KOR,KR,1994,0.49872374352,,463617399962.661,12187.2549659273,,High income
"Korea, Rep.",KOR,KR,1995,0.50378538302,,566583427334.137,13502.5827420794,,High income
"Korea, Rep.",KOR,KR,1996,0.53853392685,,610169556840.077,14694.0962445008,,High income
"Korea, Rep.",KOR,KR,1997,0.6004334592,,569754543829.957,15721.7056576921,,High income
"Korea, Rep.",KOR,KR,1998,0.81018203039,,383330931042.356,14974.6595747118,,High income
"Korea, Rep.",KOR,KR,1999,0.81818504911,,497512659612.052,16807.1294764195,,High income
"Korea, Rep.",KOR,KR,2000,0.78085801289,14.5,576178114168.494,18538.8355325592,,High income
"Korea, Rep.",KOR,KR,2001,0.85346244774,15.6,547658231279.87,19724.4259457229,,High income
"Korea, Rep.",KOR,KR,2002,0.77238089887,19.0,627246081417.004,21396.8377455369,,High income
"Korea, Rep.",KOR,KR,2003,0.80110949251,24.1,702717332012.991,22095.870826347,,High income
"Korea, Rep.",KOR,KR,2004,0.86597051495,25.4,793175007858.066,23773.8286536781,,High income
"Korea, Rep.",KOR,KR,2005,0.84398290864,26.7,934901071332.984,25186.8675668092,,High income
"Korea, Rep.",KOR,KR,2006,0.850396174,23.7,1053216909887.56,26884.2673283358,,High income
"Korea, Rep.",KOR,KR,2007,0.87774082341,26.7,1172614086539.86,29064.9180846867,,High income
"Korea, Rep.",KOR,KR,2008,0.87353051056,28.6,1047339010225.25,29946.0774891302,,High income
"Korea, Rep.",KOR,KR,2009,1.0786456074,34.2,943941876218.743,29508.3815060615,,High income
"Korea, Rep.",KOR,KR,2010,0.97815717893,34.0,1144066965324.49,31736.6284370925,,High income
"Korea, Rep.",KOR,KR,2011,0.80946202049,34.5,1253223044718.99,32546.7536531234,,High income
"Korea, Rep.",KOR,KR,2012,0.86894615948,30.2,1278427634342.59,33557.1287196434,,High income
"Korea, Rep.",KOR,KR,2013,0.69916568876,30.6,1370795199976.18,34244.3121393117,,High income
"Korea, Rep.",KOR,KR,2014,0.74494292433,29.0,1484318219633.63,35324.4976704773,,High income
"Korea, Rep.",KOR,KR,2015,0.73785364514,28.0,1465773245547.15,37902.4004037578,,High income
"Korea, Rep.",KOR,KR,2016,0.70807296941,27.2,1500111596236.37,39575.4542830031,,High income
"Korea, Rep.",KOR,KR,2017,0.58908250459,25.8,1623901496835.79,40957.4180587145,,High income
"Korea, Rep.",KOR,KR,2018,0.60384939332,28.6,1724845615629.26,43026.2963906338,,High income
"Korea, Rep.",KOR,KR,2019,,28.6,1651422932447.77,43044.7252005285,,High income
"Korea, Rep.",KOR,KR,2020,,,1637895802792.9,45274.4587258181,,High income
Kosovo,XKX,XK,1970,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1971,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1972,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1973,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1974,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1975,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1976,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1977,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1978,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1979,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1980,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1981,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1982,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1983,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1984,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1985,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1986,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1987,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1988,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1989,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1990,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1991,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1992,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1993,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1994,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1995,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1996,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1997,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1998,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,1999,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2000,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2001,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2002,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2003,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2004,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2005,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2006,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2007,,,,,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2008,6.4668135148,,5181776768.71247,6539.17954476937,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2009,4.1442564579,,5015894692.97027,6865.4178980303,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2010,5.969544062,,5344014317.91065,7230.20512967354,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2011,3.4617532105,,6341737193.76392,7780.59446355734,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2012,4.9855971637,,6163785172.81254,8039.20797587196,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2013,2.2476837893,,6735731172.79851,8383.39731100106,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2014,3.0189922055,,7074657898.23303,8649.44949912369,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2015,2.331002331,,6295820481.52668,9357.1351357728,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2016,2.0922805858,,6682832632.27806,10007.6892341976,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2017,2.621518296,,7180813375.50836,10436.1688459323,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2018,2.3989300898,,7878508502.59802,11013.3970807579,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2019,,,7899879086.43081,11797.1193174485,Europe & Central Asia (excluding high income),Upper middle income
Kosovo,XKX,XK,2020,,,7716925356.12536,11387.6453393686,Europe & Central Asia (excluding high income),Upper middle income
Kuwait,KWT,KW,1970,,,2873984878.18538,,,High income
Kuwait,KWT,KW,1971,,,3880370401.57259,,,High income
Kuwait,KWT,KW,1972,,,4451200972.9401,,,High income
Kuwait,KWT,KW,1973,,,5408293998.65138,,,High income
Kuwait,KWT,KW,1974,,,13004774556.6166,,,High income
Kuwait,KWT,KW,1975,,,12024138275.8621,,,High income
Kuwait,KWT,KW,1976,,,13131668946.6484,,,High income
Kuwait,KWT,KW,1977,,,14135729588.2763,,,High income
Kuwait,KWT,KW,1978,,,15500908760.4507,,,High income
Kuwait,KWT,KW,1979,,,24746019536.903,,,High income
Kuwait,KWT,KW,1980,,,28638550499.4451,,,High income
Kuwait,KWT,KW,1981,,,25056672166.4275,,,High income
Kuwait,KWT,KW,1982,,,21577977770.059,,,High income
Kuwait,KWT,KW,1983,,,20869434305.3173,,,High income
Kuwait,KWT,KW,1984,,,21697297872.3404,,,High income
Kuwait,KWT,KW,1985,,,21442619680.8511,,,High income
Kuwait,KWT,KW,1986,,,17903681693.0489,,,High income
Kuwait,KWT,KW,1987,,,22365734481.5213,,,High income
Kuwait,KWT,KW,1988,,,20692472759.8566,,,High income
Kuwait,KWT,KW,1989,,,24312117767.1886,,,High income
Kuwait,KWT,KW,1990,,,18427777777.7778,,,High income
Kuwait,KWT,KW,1991,,,11008793176.2223,,,High income
Kuwait,KWT,KW,1992,,,19858555214.7239,,,High income
Kuwait,KWT,KW,1993,,,23941391390.7285,,,High income
Kuwait,KWT,KW,1994,,,24848483838.3838,,,High income
Kuwait,KWT,KW,1995,,,27191353887.3995,59892.8802531886,,High income
Kuwait,KWT,KW,1996,0.98349087628,,31493319973.2799,60568.3759184439,,High income
Kuwait,KWT,KW,1997,,,30355093966.3699,60095.5505991776,,High income
Kuwait,KWT,KW,1998,,,25939960629.9213,58839.2643637288,,High income
Kuwait,KWT,KW,1999,,,30123850197.1091,55000.8927669212,,High income
Kuwait,KWT,KW,2000,,3.0,37712842242.5033,56179.2950242883,,High income
Kuwait,KWT,KW,2001,1.8542528716,2.6,34887512226.9319,55943.358109176,,High income
Kuwait,KWT,KW,2002,1.0762796848,2.8,38137545245.1464,57617.5352981834,,High income
Kuwait,KWT,KW,2003,1.341582679,2.6,47876510067.1141,68071.0486418975,,High income
Kuwait,KWT,KW,2004,1.9541031167,2.7,59439090600.6108,75700.701887299,,High income
Kuwait,KWT,KW,2005,1.8060114633,2.6,80798630136.9863,83689.2693299015,,High income
Kuwait,KWT,KW,2006,1.8958056774,2.7,101548931771.192,88660.5211134062,,High income
Kuwait,KWT,KW,2007,2.3562055666,2.6,114639690358.902,91473.2067021071,,High income
Kuwait,KWT,KW,2008,1.4307175048,2.9,147395089285.714,90096.4356867852,,High income
Kuwait,KWT,KW,2009,1.7369474602,2.7,105963168867.269,79424.3808368516,,High income
Kuwait,KWT,KW,2010,2.005425344,2.5,115419399860.433,73965.9706064094,,High income
Kuwait,KWT,KW,2011,1.8623419929,2.3,154068115942.029,78178.220365833,,High income
Kuwait,KWT,KW,2012,1.8215197327,2.4,174070382279.385,82680.4059382088,,High income
Kuwait,KWT,KW,2013,,2.4,174161142454.161,78058.3800591345,,High income
Kuwait,KWT,KW,2014,,2.5,162631412508.784,70082.4628390641,,High income
Kuwait,KWT,KW,2015,,2.6,114567298105.683,47230.6601329032,,High income
Kuwait,KWT,KW,2016,,2.6,109419728566.7,44685.4974338707,,High income
Kuwait,KWT,KW,2017,,2.7,120707435542.367,50855.5529145289,,High income
Kuwait,KWT,KW,2018,,2.8,138182400331.126,51690.5689570475,,High income
Kuwait,KWT,KW,2019,,2.9,136196760210.804,51962.0477631393,,High income
Kuwait,KWT,KW,2020,,,105960225688.145,47306.9881675717,,High income
Kyrgyz Republic,KGZ,KG,1970,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1971,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1972,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1973,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1974,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1975,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1976,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1977,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1978,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1979,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1980,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1981,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1982,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1983,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1984,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1985,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1986,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1987,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1988,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1989,,,,,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1990,13.789523392,,2675000000.0,2544.70905151256,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1991,8.2812418333,,2569444444.44444,2382.49755851248,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1992,10.506956144,,2316562500.0,2075.50692002443,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1993,12.22165624,,2028295454.54545,1795.72160262986,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1994,12.082832464,,1681006993.00699,1466.21181533895,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1995,11.716792639,,1661018518.51852,1401.70127999045,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1996,11.210948798,,1827570586.16784,1506.03136464377,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1997,9.3292086472,,1767864035.71943,1660.56193944671,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1998,8.8786347041,,1645963749.83146,1688.77665594688,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,1999,8.9074104512,,1249061487.01457,1749.59437929213,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2000,8.7385727919,14.8,1369688498.06778,1863.73918996644,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2001,7.7778062113,14.1,1525116370.27939,1987.03171156194,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2002,8.2340340877,14.0,1605643104.73021,1999.67267333691,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2003,8.3773175749,13.2,1919008090.49641,2157.26538583233,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2004,8.315150144,12.6,2211534585.0034,2342.49274373412,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2005,9.6742287216,13.2,2460248026.17783,2384.17802618996,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2006,8.7034936331,13.1,2834168889.42019,2505.46516840785,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2007,8.0240969805,12.6,3802566170.81543,2766.05448201973,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2008,7.9353465263,12.3,5139957784.91084,3027.86302353124,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2009,7.8542255734,11.9,4690062255.12247,3101.33692808776,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2010,16.764109977,11.4,4794357795.07139,3085.65193549234,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2011,8.4633232734,11.3,6197766118.59856,3297.36683733653,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2012,6.7596618248,10.9,6605139933.41063,3618.14972576533,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2013,5.251851583,10.5,7335027591.91628,4042.89305300409,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2014,5.4752134521,10.5,7468096566.71158,4281.82407398556,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2015,5.1182002193,9.9,6678178340.45121,4214.82950886186,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2016,4.3955486756,8.6,6813092065.83507,4681.17473284248,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2017,4.1358851529,8.3,7702934800.12836,5046.69153549095,Europe & Central Asia (excluding high income),Lower middle income
Kyrgyz Republic,KGZ,KG,2018,2.1890776131,8.0,8271108638.39931,5256.39792245424,Europe & Central Asia (excluding high income),Lower middle income
