Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL
KLB Polio,Bencana Non Alam dan Penyakit,2005,1,8,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Rabies,Bencana Non Alam dan Penyakit,2004,1,13,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Rabies,Bencana Non Alam dan Penyakit,2005,1,18,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Rubella,Bencana Non Alam dan Penyakit,2004,1,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Rubella,Bencana Non Alam dan Penyakit,2005,1,0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
KLB Tetanus,Bencana Non Alam dan Penyakit,2004,1,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Tetanus Neonatal,Bencana Non Alam dan Penyakit,2004,1,39,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Thypoid,Bencana Non Alam dan Penyakit,2004,1,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Tifus Perut,Bencana Non Alam dan Penyakit,2004,1,0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
KLB Typus Perut,Bencana Non Alam dan Penyakit,2005,1,0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Kolera,Bencana Non Alam dan Penyakit,2006,1,0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Kondisi lain yang bermula pada masa perinatal,Bencana Non Alam dan Penyakit,2004,1,170,Profil Kesehatan Indonesia Tahun 2004,16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Kondisi lain yang bermula pada masa perinatal,Bencana Non Alam dan Penyakit,2005,1,255,Profil Kesehatan Indonesia Tahun 2005,17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Kondisi lain yang bermula pada masa perinatal,Bencana Non Alam dan Penyakit,2006,1,342,Profil Kesehatan Indonesia Tahun 2006,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2005,1,9873,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2006,2,9567,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.6,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2006,2,9567,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2007,1,9822,Profil Kesehatan Indonesia Tahun 2008,30,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2008,3,9108,Profil Kesehatan Indonesia Tahun 2008,31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2008,3,9108,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Kondisi Tertentu yang bermula pada masa Perinatal,Bencana Non Alam dan Penyakit,2008,3,9108,Profil Kesehatan Indonesia Tahun 2009,31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Konflik,Bencana Sosial,2009,1,16,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Konflik,Bencana Sosial,2010,1,33,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Konflik,Bencana Sosial,2011,1,34,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Konflik Sosial,Bencana Sosial,2008,1,1,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Konflik Sosial,Bencana Sosial,2012,1,65,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2015,1,45,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2016,1,13,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2017,1,0,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.43,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2018,1,7,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.49,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2019,1,4,Profil Kesehatan Indonesia Tahun 2019,Lampiran 63.c,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2020,1,0,Profil Kesehatan Indonesia Tahun 2020,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf
Konflik Sosial atau Kerusuhan Sosial,Bencana Sosial,2021,1,0,Profil Kesehatan Indonesia Tahun 2021,253,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf
Kronis Filariasis,Bencana Non Alam dan Penyakit,2019,1,425,Profil Kesehatan Indonesia Tahun 2019,Lampiran 67.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Kronis Filariasis,Bencana Non Alam dan Penyakit,2020,1,891,Profil Kesehatan Indonesia Tahun 2020,Lampiran 67.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf
Kronis Filariasis,Bencana Non Alam dan Penyakit,2021,1,617,Profil Kesehatan Indonesia Tahun 2021,Lampiran 67.a,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf
"Ledakan (bom, tabung gas, dll)",Bencana Non Alam dan Penyakit,2009,1,9,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Ledakan Akibat Gas,Bencana Non Alam dan Penyakit,2012,1,8,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Ledakan Bom,Bencana Non Alam dan Penyakit,2008,1,2,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Ledakan Bom,Bencana Non Alam dan Penyakit,2010,1,0,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Ledakan Bom,Bencana Non Alam dan Penyakit,2012,1,0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Ledakan Granat/Bom,Bencana Non Alam dan Penyakit,2005,1,45,Profil Kesehatan Indonesia Tahun 2005,Lampiran 4.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Ledakan Granat/Bom,Bencana Non Alam dan Penyakit,2006,1,14,Profil Kesehatan Indonesia Tahun 2006,Lampiran 4.25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Ledakan Granat/Bom,Bencana Non Alam dan Penyakit,2007,1,4,Profil Kesehatan Indonesia Tahun 2007,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2002,1,21,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2003,2,10,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2003,2,10,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2004,3,25,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2004,3,25,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2004,3,25,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2005,4,16,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2005,4,16,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2005,4,16,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2005,4,14,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2006,4,11,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2006,4,11,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2006,4,11,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2006,4,14,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2007,3,34,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2007,3,57,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2007,3,55,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2008,4,16,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2008,4,16,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2008,4,22,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2008,4,22,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2009,6,23,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2009,6,23,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2009,6,23,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.39,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2009,6,23,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2009,6,23,Profil Kesehatan Indonesia Tahun 2017,211,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2009,6,23,Profil Kesehatan Indonesia Tahun 2018,238,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2010,6,43,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2010,6,43,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.39,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2010,6,43,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2010,6,43,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2010,6,43,Profil Kesehatan Indonesia Tahun 2017,211,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2010,6,43,Profil Kesehatan Indonesia Tahun 2018,238,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2011,6,82,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.39,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2011,6,82,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2011,6,82,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2011,6,82,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2011,6,82,Profil Kesehatan Indonesia Tahun 2017,211,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2011,6,82,Profil Kesehatan Indonesia Tahun 2018,238,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2012,6,29,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2012,6,29,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Leptospirosis,Bencana Non Alam dan Penyakit,2012,6,29,Profil Kesehatan Indonesia Tahun 2014,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
